label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
open_palm,0.35433605313301086,0.4234992265701294,0.47870659828186035,0.5104362964630127,0.5328595638275146,0.43562185764312744,0.44778281450271606,0.4509301483631134,0.4544031023979187,0.3933407664299011,0.4027808904647827,0.4094827473163605,0.41683828830718994,0.3515382409095764,0.3535660207271576,0.3602772355079651,0.3688644468784332,0.3074494004249573,0.30464160442352295,0.30593812465667725,0.31109535694122314,0.711639404296875,0.6575751304626465,0.5418434143066406,0.4352967441082001,0.34934356808662415,0.35437896847724915,0.232134148478508,0.1581370234489441,0.0900391936302185,0.3372266888618469,0.1999426931142807,0.11102917790412903,0.03572738170623779,0.34999769926071167,0.2211560606956482,0.14199623465538025,0.07022202014923096,0.38436126708984375,0.28377634286880493,0.2183103859424591,0.15131807327270508
open_palm,0.3439173698425293,0.41246297955513,0.4661746025085449,0.4979022443294525,0.5217613577842712,0.425007700920105,0.43791627883911133,0.4414255619049072,0.444795697927475,0.38371774554252625,0.3946332037448883,0.4009353220462799,0.4072694778442383,0.3423811197280884,0.3448483943939209,0.35122260451316833,0.35904496908187866,0.29896441102027893,0.29660165309906006,0.2976292073726654,0.3024339973926544,0.7073429822921753,0.6513947248458862,0.538399338722229,0.43398988246917725,0.34910547733306885,0.34921994805336,0.22931557893753052,0.15642669796943665,0.08767211437225342,0.33153387904167175,0.19734033942222595,0.10951265692710876,0.03365379571914673,0.3442659378051758,0.21752312779426575,0.14061957597732544,0.06990453600883484,0.37879106402397156,0.2796688675880432,0.21511931717395782,0.14887449145317078
open_palm,0.3233789801597595,0.38974684476852417,0.4437127113342285,0.4762633442878723,0.4994654655456543,0.4035297930240631,0.41678813099861145,0.42018774151802063,0.42305079102516174,0.361697793006897,0.3722074329853058,0.3782774806022644,0.384093701839447,0.32045480608940125,0.32211706042289734,0.32838547229766846,0.3361947238445282,0.2766605019569397,0.27255165576934814,0.274349570274353,0.2799670398235321,0.6967476606369019,0.6385760307312012,0.5282544493675232,0.42816799879074097,0.3494480848312378,0.3455595374107361,0.22661548852920532,0.15401233732700348,0.08708861470222473,0.32830309867858887,0.1932322084903717,0.10616612434387207,0.031793683767318726,0.3410080373287201,0.2143409699201584,0.13778731226921082,0.06872639060020447,0.3765218257904053,0.27738040685653687,0.21417631208896637,0.15023857355117798
open_palm,0.2932950556278229,0.3612678349018097,0.4135752320289612,0.44565466046333313,0.4679354429244995,0.3727162182331085,0.3834603726863861,0.38613301515579224,0.3885875940322876,0.3298054337501526,0.33742058277130127,0.34313297271728516,0.34896302223205566,0.287662148475647,0.2874378561973572,0.2932075262069702,0.3006898760795593,0.24327197670936584,0.23784756660461426,0.23844179511070251,0.2424977421760559,0.7042224407196045,0.6492490172386169,0.5347150564193726,0.4312801659107208,0.353044718503952,0.35322946310043335,0.23116081953048706,0.15636959671974182,0.08869048953056335,0.3362899720668793,0.199245885014534,0.11207395792007446,0.03847786784172058,0.3506370484828949,0.22323095798492432,0.14555802941322327,0.07549664378166199,0.3884628117084503,0.28902631998062134,0.224734827876091,0.15960265696048737
open_palm,0.2753085196018219,0.3436849117279053,0.39611196517944336,0.4284469485282898,0.4513750672340393,0.35163071751594543,0.3633948564529419,0.36574140191078186,0.367084801197052,0.3095041513442993,0.3175897002220154,0.32117509841918945,0.32418587803840637,0.2678360641002655,0.266620010137558,0.27103912830352783,0.27694204449653625,0.2234780192375183,0.2159176766872406,0.2156289517879486,0.21912652254104614,0.7214150428771973,0.6599013209342957,0.5443836450576782,0.4389795958995819,0.358584463596344,0.36691582202911377,0.24280738830566406,0.16707274317741394,0.09787526726722717,0.34969669580459595,0.2120385617017746,0.12202993035316467,0.04544606804847717,0.36282414197921753,0.23496298491954803,0.15657666325569153,0.08654341101646423,0.3990454375743866,0.3001677691936493,0.2358042150735855,0.17100641131401062
open_palm,0.26387113332748413,0.33105945587158203,0.38301801681518555,0.41519057750701904,0.43813419342041016,0.3404993712902069,0.35206183791160583,0.3537859618663788,0.3544518053531647,0.2982177734375,0.3056164085865021,0.30860334634780884,0.3110676109790802,0.2566693425178528,0.25460633635520935,0.25862938165664673,0.2645229399204254,0.2122514843940735,0.20413416624069214,0.20434889197349548,0.2082400619983673,0.7214218378067017,0.6582778692245483,0.5447611212730408,0.4397183358669281,0.35875609517097473,0.3691304922103882,0.24499206244945526,0.1688477098941803,0.09934896230697632,0.3520643711090088,0.2140628695487976,0.12447240948677063,0.047629356384277344,0.3651968538761139,0.23722995817661285,0.1589275598526001,0.08901071548461914,0.40187641978263855,0.3028336763381958,0.23883605003356934,0.1750534176826477
open_palm,0.2477680742740631,0.31481465697288513,0.36650967597961426,0.39741235971450806,0.4182887077331543,0.321602463722229,0.33241623640060425,0.3335128724575043,0.3335501551628113,0.27959731221199036,0.28590428829193115,0.2881622314453125,0.2898627519607544,0.23829451203346252,0.23636369407176971,0.23982253670692444,0.2448667287826538,0.1947062462568283,0.18537476658821106,0.18400970101356506,0.18620306253433228,0.7148782014846802,0.6493791341781616,0.5331199169158936,0.42814767360687256,0.3458910286426544,0.3585299849510193,0.23471897840499878,0.1585354208946228,0.088865727186203,0.3426271378993988,0.20593738555908203,0.1166311502456665,0.04024618864059448,0.35610347986221313,0.22910061478614807,0.14992067217826843,0.07822021842002869,0.3923047184944153,0.29493871331214905,0.23128578066825867,0.16639265418052673
open_palm,0.2381785362958908,0.30675452947616577,0.3571954369544983,0.38623929023742676,0.4058507978916168,0.3079761266708374,0.31982478499412537,0.32183343172073364,0.3229016661643982,0.26644495129585266,0.2728777825832367,0.27578529715538025,0.2783178389072418,0.22590844333171844,0.2240966558456421,0.2273503690958023,0.23180313408374786,0.18386304378509521,0.17532235383987427,0.17328262329101562,0.17424100637435913,0.712531566619873,0.6459677815437317,0.5307936072349548,0.42599043250083923,0.3435899019241333,0.3579035997390747,0.23429802060127258,0.15782132744789124,0.08774352073669434,0.34272053837776184,0.20554955303668976,0.11544069647789001,0.03853416442871094,0.3564113974571228,0.22872266173362732,0.14888066053390503,0.07685714960098267,0.39245685935020447,0.29556816816329956,0.23124055564403534,0.16558201611042023
open_palm,0.2079954743385315,0.2726947069168091,0.3235447406768799,0.3528404235839844,0.37118130922317505,0.27904435992240906,0.28731462359428406,0.2871321141719818,0.2859460711479187,0.23494024574756622,0.23939630389213562,0.23981709778308868,0.23990482091903687,0.19228345155715942,0.18785592913627625,0.18966470658779144,0.1933535486459732,0.14822056889533997,0.1385417878627777,0.1366928368806839,0.1385602056980133,0.7206912040710449,0.6530807018280029,0.5422220826148987,0.43719395995140076,0.35179781913757324,0.3653760552406311,0.24062027037143707,0.16408288478851318,0.09415042400360107,0.34953606128692627,0.21009807288646698,0.12053424119949341,0.04409092664718628,0.3647962510585785,0.23725563287734985,0.15953657031059265,0.08946716785430908,0.4045957922935486,0.30754339694976807,0.24549107253551483,0.18351387977600098
open_palm,0.19164924323558807,0.255918949842453,0.3061579465866089,0.33509963750839233,0.3514106869697571,0.260783314704895,0.26940852403640747,0.2692459523677826,0.2679700255393982,0.21763187646865845,0.22125844657421112,0.221597820520401,0.2215823084115982,0.17570191621780396,0.17025138437747955,0.17097552120685577,0.17413194477558136,0.1324734091758728,0.1208072379231453,0.1173173040151596,0.11784248799085617,0.7224704623222351,0.6519168615341187,0.5408730506896973,0.43748578429222107,0.3525503873825073,0.36907076835632324,0.2446381002664566,0.16683173179626465,0.09609377384185791,0.35482704639434814,0.21811269223690033,0.12803193926811218,0.05054581165313721,0.37094205617904663,0.245365172624588,0.1647077202796936,0.09068736433982849,0.41092315316200256,0.31535395979881287,0.25196802616119385,0.18787963688373566
open_palm,0.17245790362358093,0.23594693839550018,0.28530678153038025,0.31272560358047485,0.3271525800228119,0.23879383504390717,0.2462390661239624,0.24501122534275055,0.24260684847831726,0.19627584517002106,0.19857966899871826,0.19747938215732574,0.19634847342967987,0.15530265867710114,0.1508355587720871,0.15198689699172974,0.15529221296310425,0.11237667500972748,0.10011033713817596,0.09740260243415833,0.09889272600412369,0.71665358543396,0.647017240524292,0.532371997833252,0.42870163917541504,0.34455621242523193,0.36361750960350037,0.23888753354549408,0.16102412343025208,0.0906534194946289,0.35128194093704224,0.21564698219299316,0.12608462572097778,0.04955807328224182,0.36765727400779724,0.24157045781612396,0.16257426142692566,0.09195908904075623,0.40603044629096985,0.30989885330200195,0.24628467857837677,0.1823531538248062
open_palm,0.1569901406764984,0.21794947981834412,0.2664935290813446,0.2935102581977844,0.3066038489341736,0.2229926884174347,0.2296830117702484,0.2278871238231659,0.22466112673282623,0.18021397292613983,0.18260134756565094,0.18070629239082336,0.1782808005809784,0.13952216506004333,0.13410699367523193,0.13442674279212952,0.13649237155914307,0.09753602743148804,0.08517665416002274,0.0817100778222084,0.08215009421110153,0.7047023773193359,0.6354869604110718,0.5246894955635071,0.4247918426990509,0.34270697832107544,0.35465914011001587,0.23313501477241516,0.159004807472229,0.09042167663574219,0.3429158627986908,0.2099982351064682,0.12224507331848145,0.0456356406211853,0.360582172870636,0.23865972459316254,0.16471430659294128,0.0977213978767395,0.40082496404647827,0.3051275312900543,0.2438284009695053,0.18242236971855164
open_palm,0.1410885602235794,0.20347075164318085,0.25164705514907837,0.2789139449596405,0.2889496386051178,0.205230712890625,0.21275527775287628,0.21115849912166595,0.2077760547399521,0.16424140334129333,0.16721245646476746,0.16496585309505463,0.16198845207691193,0.12482157349586487,0.1207624077796936,0.12163611501455307,0.1235467866063118,0.0836573913693428,0.07472646236419678,0.07347691804170609,0.07525976747274399,0.6969376802444458,0.627472996711731,0.5164037942886353,0.41799625754356384,0.3365306556224823,0.3497689962387085,0.22981834411621094,0.15654155611991882,0.08951011300086975,0.3385375142097473,0.20483899116516113,0.11653849482536316,0.04046148061752319,0.3551085591316223,0.23307940363883972,0.16034524142742157,0.09573870897293091,0.393515944480896,0.2987316846847534,0.23716728389263153,0.1761011928319931
open_palm,0.1201307401061058,0.1792992800474167,0.2239357829093933,0.24935054779052734,0.2567920684814453,0.1773558259010315,0.18116505444049835,0.17728056013584137,0.17288726568222046,0.13536390662193298,0.13396935164928436,0.1295211762189865,0.1261117160320282,0.09581290185451508,0.08936579525470734,0.08930148184299469,0.09156838059425354,0.055261388421058655,0.0435238853096962,0.04195433855056763,0.04474171996116638,0.705453634262085,0.6359483003616333,0.5282904505729675,0.42862480878829956,0.3448384702205658,0.3575041890144348,0.23837906122207642,0.16476908326148987,0.0967770516872406,0.34753572940826416,0.21465188264846802,0.12770351767539978,0.05157214403152466,0.36781665682792664,0.24629436433315277,0.17232052981853485,0.10590025782585144,0.4109657108783722,0.317274272441864,0.2570076882839203,0.1968328058719635
open_palm,0.10870860517024994,0.16697527468204498,0.21107129752635956,0.23667749762535095,0.23925793170928955,0.16323906183242798,0.16724315285682678,0.16349539160728455,0.159505233168602,0.12133032828569412,0.11958102136850357,0.11427091807126999,0.11043310165405273,0.08190980553627014,0.07622751593589783,0.0742291659116745,0.07405616343021393,0.04190286993980408,0.03109089285135269,0.027826838195323944,0.027804933488368988,0.7151092886924744,0.6465082168579102,0.537997305393219,0.43752092123031616,0.3554428815841675,0.36854287981987,0.250263512134552,0.17721232771873474,0.10936915874481201,0.3612358868122101,0.23357486724853516,0.1489543616771698,0.07312491536140442,0.38258683681488037,0.2638469338417053,0.19057334959506989,0.12401708960533142,0.42627230286598206,0.3359130024909973,0.275014728307724,0.21320173144340515
open_palm,0.11198445409536362,0.1699448525905609,0.2138802409172058,0.23727160692214966,0.2421633005142212,0.16306211054325104,0.16650627553462982,0.16210892796516418,0.15725184977054596,0.12141510844230652,0.11873307079076767,0.11293841898441315,0.10827595740556717,0.08261267840862274,0.07575578987598419,0.07323195040225983,0.07200539112091064,0.04372283071279526,0.032070599496364594,0.02750375121831894,0.02528613805770874,0.7333395481109619,0.6620361804962158,0.5490171313285828,0.4499105215072632,0.3688172698020935,0.3821617662906647,0.26170584559440613,0.1880243420600891,0.12092027068138123,0.37564224004745483,0.244968444108963,0.15889513492584229,0.08300554752349854,0.3964487612247467,0.275223970413208,0.20074999332427979,0.13443145155906677,0.44001996517181396,0.34871113300323486,0.2873305380344391,0.22626319527626038
open_palm,0.13213571906089783,0.19010065495967865,0.23457852005958557,0.26021304726600647,0.27059656381607056,0.18940338492393494,0.1942286491394043,0.19051435589790344,0.1863580197095871,0.14902547001838684,0.14769679307937622,0.14244325459003448,0.13783828914165497,0.11085011065006256,0.10475854575634003,0.10245317220687866,0.10161353647708893,0.07221075147390366,0.05895914137363434,0.054564520716667175,0.05359943211078644,0.746253490447998,0.6787195801734924,0.5733410120010376,0.4726165533065796,0.38798221945762634,0.40042150020599365,0.28291311860084534,0.21048256754875183,0.14242777228355408,0.39173442125320435,0.2647155821323395,0.1817857325077057,0.10833460092544556,0.41112810373306274,0.29317617416381836,0.21983608603477478,0.15398722887039185,0.45247822999954224,0.362872838973999,0.3022565245628357,0.2414560765028
open_palm,0.13044701516628265,0.19201689958572388,0.2391619086265564,0.2638093829154968,0.27376821637153625,0.1951616406440735,0.2008199393749237,0.19829033315181732,0.19549550116062164,0.15395788848400116,0.1529509425163269,0.149807408452034,0.1476328819990158,0.11519668251276016,0.10946730524301529,0.1085730791091919,0.11003564298152924,0.07608655095100403,0.06411325186491013,0.06068135052919388,0.061190053820610046,0.7030174732208252,0.6335221529006958,0.5296297073364258,0.4331599473953247,0.35333067178726196,0.36603736877441406,0.24787193536758423,0.17582061886787415,0.1100681722164154,0.35619765520095825,0.22674442827701569,0.14318963885307312,0.07143691182136536,0.3745204210281372,0.25610819458961487,0.18515455722808838,0.12307068705558777,0.41438722610473633,0.3224858045578003,0.2629588842391968,0.20467741787433624
open_palm,0.13370946049690247,0.194352388381958,0.24191814661026,0.268759548664093,0.2804563343524933,0.20044174790382385,0.20675592124462128,0.20417603850364685,0.20123010873794556,0.159894198179245,0.1597105711698532,0.15734732151031494,0.15549175441265106,0.12102925777435303,0.11766855418682098,0.11737138777971268,0.11914569139480591,0.08191796392202377,0.07173682749271393,0.06944049149751663,0.07138212025165558,0.6427033543586731,0.5745711326599121,0.4704497456550598,0.3722210228443146,0.2894185781478882,0.307278573513031,0.18891240656375885,0.11813428997993469,0.05380406975746155,0.29792457818984985,0.1751129925251007,0.09783753752708435,0.03223460912704468,0.315053254365921,0.19880609214305878,0.1275951862335205,0.0630967915058136,0.3516373038291931,0.2626727819442749,0.20517879724502563,0.14664144814014435
open_palm,0.14717067778110504,0.20842447876930237,0.25573456287384033,0.28271812200546265,0.2925659418106079,0.21222351491451263,0.22048336267471313,0.21935462951660156,0.21775349974632263,0.17252624034881592,0.17390941083431244,0.17235873639583588,0.17122435569763184,0.13436071574687958,0.13170145452022552,0.13108046352863312,0.13193148374557495,0.09541338682174683,0.08533871918916702,0.08213217556476593,0.08217927068471909,0.6138820648193359,0.5480821132659912,0.4429059624671936,0.3432924449443817,0.2608047127723694,0.28081610798835754,0.16320958733558655,0.09135188162326813,0.02709329128265381,0.2698536515235901,0.1461450606584549,0.06698530912399292,0.0007060766220092773,0.28493475914001465,0.16774685680866241,0.09472239017486572,0.02945733070373535,0.3200022876262665,0.23258572816848755,0.17297764122486115,0.11232912540435791
open_palm,0.18672627210617065,0.25254321098327637,0.30539149045944214,0.3336177170276642,0.34684664011001587,0.2593191862106323,0.27089035511016846,0.272289901971817,0.2724384367465973,0.21641483902931213,0.21953268349170685,0.21886445581912994,0.21789763867855072,0.17592944204807281,0.17539000511169434,0.17634893953800201,0.17800241708755493,0.13494950532913208,0.12714171409606934,0.12559843063354492,0.12693333625793457,0.6324851512908936,0.5683607459068298,0.4629613161087036,0.3658114969730377,0.2890479564666748,0.2958157956600189,0.17769116163253784,0.10424691438674927,0.03808203339576721,0.2812076807022095,0.1515483558177948,0.07028472423553467,0.0031946003437042236,0.2923738360404968,0.17118078470230103,0.09562164545059204,0.02959233522415161,0.32565683126449585,0.2344149351119995,0.17450617253780365,0.11565890908241272
open_palm,0.23754765093326569,0.3064321279525757,0.3612823188304901,0.3924280107021332,0.41171443462371826,0.3174002468585968,0.33103886246681213,0.33392614126205444,0.3355376124382019,0.27420806884765625,0.28068843483924866,0.2824493646621704,0.2839515209197998,0.23232515156269073,0.2345314621925354,0.23671302199363708,0.24041971564292908,0.1884985864162445,0.18271222710609436,0.18184630572795868,0.18429970741271973,0.6399308443069458,0.5800768733024597,0.47195929288864136,0.3722233474254608,0.29290008544921875,0.29683205485343933,0.17691652476787567,0.10030882060527802,0.032153934240341187,0.2782055735588074,0.1414770781993866,0.05361473560333252,-0.018441617488861084,0.28733494877815247,0.1576777845621109,0.07480835914611816,0.0024966299533843994,0.3190208375453949,0.22391504049301147,0.15945975482463837,0.09498214721679688
open_palm,0.27152442932128906,0.33946308493614197,0.394512414932251,0.4285215735435486,0.45132195949554443,0.3527902066707611,0.3679199814796448,0.3724210858345032,0.3760469853878021,0.3100148141384125,0.3205470144748688,0.3252951204776764,0.32918211817741394,0.2682812809944153,0.2713110148906708,0.2745007872581482,0.2792387306690216,0.2240803837776184,0.21976116299629211,0.2201640009880066,0.22393567860126495,0.6412030458450317,0.5802383422851562,0.4693737030029297,0.3703484833240509,0.2913798391819,0.29195401072502136,0.17208623886108398,0.09460669755935669,0.025439023971557617,0.27362093329429626,0.13221439719200134,0.04076874256134033,-0.03579103946685791,0.2844240367412567,0.15253585577011108,0.06638258695602417,-0.009620428085327148,0.31837207078933716,0.21899095177650452,0.15033496916294098,0.08136746287345886
open_palm,0.3241517245769501,0.39523085951805115,0.4534386992454529,0.4878096282482147,0.5144778490066528,0.41117578744888306,0.42902618646621704,0.43645018339157104,0.4422973394393921,0.3687359094619751,0.38248759508132935,0.3906397819519043,0.3971146047115326,0.32687586545944214,0.33360931277275085,0.33952897787094116,0.34655308723449707,0.28189125657081604,0.28054893016815186,0.28324782848358154,0.2895291745662689,0.6472989320755005,0.5899958610534668,0.47395598888397217,0.37303027510643005,0.2992231249809265,0.29541370272636414,0.1751125156879425,0.09869112074375153,0.032012611627578735,0.27729031443595886,0.13777969777584076,0.04969051480293274,-0.02184593677520752,0.2860443890094757,0.15146397054195404,0.06692680716514587,-0.006746917963027954,0.316707581281662,0.2147327959537506,0.14552809298038483,0.07600769400596619
open_palm,0.35658136010169983,0.42977645993232727,0.48876291513442993,0.5229724645614624,0.5470082759857178,0.44910937547683716,0.4680701196193695,0.4760628640651703,0.4828254282474518,0.40771645307540894,0.42426544427871704,0.43564140796661377,0.4460608959197998,0.36583104729652405,0.3762071132659912,0.38503995537757874,0.39526039361953735,0.320386677980423,0.32155841588974,0.3252083957195282,0.3322538435459137,0.6501486301422119,0.595142126083374,0.4803747534751892,0.3805130422115326,0.3035666346549988,0.2976362109184265,0.17643994092941284,0.10194995999336243,0.03600287437438965,0.27715951204299927,0.14242702722549438,0.06054803729057312,-0.005862802267074585,0.28384578227996826,0.15002119541168213,0.06650939583778381,-0.008000731468200684,0.31247687339782715,0.2096141278743744,0.14155812561511993,0.07234221696853638
open_palm,0.3965516686439514,0.47246912121772766,0.5312141180038452,0.5645570755004883,0.5918884873390198,0.4926609694957733,0.5131132006645203,0.5219916105270386,0.5293570160865784,0.45179054141044617,0.4702679216861725,0.4837087094783783,0.49585339426994324,0.4101696312427521,0.4217388331890106,0.4311836361885071,0.44155004620552063,0.36515793204307556,0.3685019612312317,0.3739888370037079,0.3824760317802429,0.6458724737167358,0.5965288877487183,0.4750756323337555,0.372530996799469,0.303497314453125,0.29462844133377075,0.17582523822784424,0.10007137060165405,0.03365728259086609,0.2728489637374878,0.14062540233135223,0.06258842349052429,-0.0004874765872955322,0.2778638005256653,0.14538395404815674,0.0629396140575409,-0.010194897651672363,0.30422550439834595,0.20124199986457825,0.1316775381565094,0.061559587717056274
